target,suite,task,trial,temperature,status,time_s,completion_tokens,failure_note
coder,shhard,backup_rotate,2,0.7,fail,2.97,257,solution.sh: line 12: [: : integer expected
coder,shhard,find_dupes,0,0.0,fail,2.12,184,"solution.sh: line 12: bad substitution: no closing `}' in ""${md5map[$public_key}"""
coder,shhard,find_dupes,1,0.7,fail,3.54,301,"solution.sh: line 12: bad substitution: no closing `}' in ""${md5map[$public_key}"""
coder,shhard,find_dupes,2,0.7,fail,3.06,234,"solution.sh: line 12: bad substitution: no closing `}' in ""${md5map[$public_key}"""
coder,shhard,top_errors,0,0.0,fail,1.67,119,1 2024-01-01
coder,shhard,top_errors,1,0.7,fail,2.08,160,1 2024-01-01
coder,shhard,top_errors,2,0.7,fail,1.67,120,1 2024-01-01
coder-next,bash,count_matches,0,0.0,fail,0.74,42,FAIL count foo
coder-next,bash,count_matches,1,0.7,fail,0.67,44,FAIL count foo
coder-next,bash,count_matches,2,0.7,fail,1.04,75,FAIL count foo
coder-next,bash,csv_col,0,0.0,pass,1.39,110,
coder-next,bash,csv_col,1,0.7,pass,1.72,148,
coder-next,bash,csv_col,2,0.7,pass,1.43,123,
coder-next,bash,extract_urls,0,0.0,fail,1.13,27,https://c.net
coder-next,bash,extract_urls,1,0.7,fail,0.39,28,https://c.net
coder-next,bash,extract_urls,2,0.7,fail,0.37,27,https://c.net
coder-next,bash,json_get,0,0.0,pass,1.22,95,
coder-next,bash,json_get,1,0.7,pass,0.83,69,
coder-next,bash,json_get,2,0.7,pass,1.26,108,
coder-next,bash,largest_file,0,0.0,fail,0.9,56,FAIL got
coder-next,bash,largest_file,1,0.7,fail,0.81,56,FAIL got
coder-next,bash,largest_file,2,0.7,fail,0.79,55,FAIL got
coder-next,bash,retry3,0,0.0,pass,1.54,99,
coder-next,bash,retry3,1,0.7,pass,1.62,102,
coder-next,bash,retry3,2,0.7,pass,1.19,98,
coder-next,bash,rotate,0,0.0,pass,0.92,67,
coder-next,bash,rotate,1,0.7,pass,0.81,67,
coder-next,bash,rotate,2,0.7,pass,0.81,67,
coder-next,bash,sum_stdin,0,0.0,pass,0.82,61,
coder-next,bash,sum_stdin,1,0.7,pass,0.75,62,
coder-next,bash,sum_stdin,2,0.7,pass,0.94,79,
coder-next,brutal-bash,csv_to_tsv,0,0.0,fail,7.31,436, 	empty	4
coder-next,brutal-bash,csv_to_tsv,1,0.7,fail,10.33,600, 	empty	4
coder-next,brutal-bash,csv_to_tsv,2,0.7,timeout,6.51,400, 	empty	4
coder-next,brutal-bash,total_size,0,0.0,fail,1.97,122,"FAIL total_size ht = 120, want 361"
coder-next,brutal-bash,total_size,1,0.7,pass,1.63,139,"FAIL total_size ht = 120, want 361"
coder-next,brutal-bash,total_size,2,0.7,pass,1.61,136,"FAIL total_size ht = 120, want 361"
coder-next,brutal-c,arena_alloc,0,0.0,wrong_answer,26.32,1930,FAIL did not merge with the preceding free block
coder-next,brutal-c,arena_alloc,1,0.7,wrong_answer,21.02,1602,FAIL did not merge with the preceding free block
coder-next,brutal-c,arena_alloc,2,0.7,wrong_answer,35.0,2318,FAIL did not merge with the preceding free block
coder-next,brutal-c,utf8_next,0,0.0,compile_error,12.77,759,"solution.c:3:39: error: unknown type name 'size_t'
    3 | int utf8_next(const unsigned char *s, siz"
coder-next,brutal-c,utf8_next,1,0.7,compile_error,12.58,808,"solution.c:3:39: error: unknown type name 'size_t'
    3 | int utf8_next(const unsigned char *s, siz"
coder-next,brutal-c,utf8_next,2,0.7,compile_error,10.47,659,"solution.c:3:39: error: unknown type name 'size_t'
    3 | int utf8_next(const unsigned char *s, siz"
coder-next,brutal-python,clone_graph,0,0.0,pass,5.37,344,SyntaxError: invalid syntax
coder-next,brutal-python,clone_graph,1,0.7,pass,7.74,484,SyntaxError: invalid syntax
coder-next,brutal-python,clone_graph,2,0.7,fail,6.51,404,SyntaxError: invalid syntax
coder-next,brutal-python,path_glob,0,0.0,pass,15.85,941,NameError: name 'match_segment' is not defined. Did you mean: 'match_segments'?
coder-next,brutal-python,path_glob,1,0.7,fail,20.35,1267,NameError: name 'match_segment' is not defined. Did you mean: 'match_segments'?
coder-next,brutal-python,path_glob,2,0.7,pass,11.58,733,NameError: name 'match_segment' is not defined. Did you mean: 'match_segments'?
coder-next,ceval,atoi_strict,0,0.0,pass,2.16,159,"FAIL atoi_strict("" 12"") should fail"
coder-next,ceval,atoi_strict,1,0.7,pass,2.11,171,"FAIL atoi_strict("" 12"") should fail"
coder-next,ceval,atoi_strict,2,0.7,wrong_answer,3.37,260,"FAIL atoi_strict("" 12"") should fail"
coder-next,ceval,binary_search,0,0.0,pass,1.51,118,
coder-next,ceval,binary_search,1,0.7,pass,1.46,123,
coder-next,ceval,binary_search,2,0.7,pass,1.41,118,
coder-next,ceval,bswap32,0,0.0,pass,1.48,109,
coder-next,ceval,bswap32,1,0.7,pass,1.36,113,
coder-next,ceval,bswap32,2,0.7,pass,1.34,109,
coder-next,ceval,cmp_desc,0,0.0,pass,0.98,68,
coder-next,ceval,cmp_desc,1,0.7,pass,0.68,53,
coder-next,ceval,cmp_desc,2,0.7,pass,0.85,68,
coder-next,ceval,count_words,0,0.0,pass,1.31,95,
coder-next,ceval,count_words,1,0.7,pass,1.18,95,
coder-next,ceval,count_words,2,0.7,pass,1.15,93,
coder-next,ceval,fizzbuzz,0,0.0,pass,1.4,108,
coder-next,ceval,fizzbuzz,1,0.7,pass,1.25,105,
coder-next,ceval,fizzbuzz,2,0.7,pass,1.39,116,
coder-next,ceval,is_prime,0,0.0,pass,1.63,130,
coder-next,ceval,is_prime,1,0.7,pass,1.43,120,
coder-next,ceval,is_prime,2,0.7,pass,1.47,125,
coder-next,ceval,itoa,0,0.0,pass,3.64,273,
coder-next,ceval,itoa,1,0.7,pass,3.46,283,
coder-next,ceval,itoa,2,0.7,pass,5.72,469,
coder-next,ceval,max_subarray,0,0.0,pass,1.59,117,
coder-next,ceval,max_subarray,1,0.7,pass,1.39,112,
coder-next,ceval,max_subarray,2,0.7,pass,1.37,112,
coder-next,ceval,parse_csv_ints,0,0.0,pass,3.1,239,
coder-next,ceval,parse_csv_ints,1,0.7,pass,2.75,229,
coder-next,ceval,parse_csv_ints,2,0.7,pass,3.19,263,
coder-next,ceval,popcount,0,0.0,pass,1.65,122,
coder-next,ceval,popcount,1,0.7,pass,1.42,116,
coder-next,ceval,popcount,2,0.7,pass,0.58,44,
coder-next,ceval,reverse_string,0,0.0,pass,4.72,103,solution.c:2:14: error: use of undeclared identifier 'NULL'
coder-next,ceval,reverse_string,1,0.7,compile_error,1.33,111,solution.c:2:14: error: use of undeclared identifier 'NULL'
coder-next,ceval,reverse_string,2,0.7,pass,1.22,103,solution.c:2:14: error: use of undeclared identifier 'NULL'
coder-next,ceval,ring,0,0.0,pass,2.66,198,
coder-next,ceval,ring,1,0.7,pass,2.39,197,
coder-next,ceval,ring,2,0.7,pass,2.44,198,
coder-next,ceval,rot13,0,0.0,pass,1.15,85,
coder-next,ceval,rot13,1,0.7,pass,1.05,85,
coder-next,ceval,rot13,2,0.7,pass,1.08,88,
coder-next,ceval,stack,0,0.0,pass,1.94,140,
coder-next,ceval,stack,1,0.7,pass,1.72,140,
coder-next,ceval,stack,2,0.7,pass,1.72,140,
coder-next,ceval,trim,0,0.0,compile_error,2.63,202,solution.c:4:14: error: use of undeclared identifier 'NULL'
coder-next,ceval,trim,1,0.7,compile_error,2.62,212,solution.c:4:14: error: use of undeclared identifier 'NULL'
coder-next,ceval,trim,2,0.7,wrong_answer,2.05,165,solution.c:4:14: error: use of undeclared identifier 'NULL'
coder-next,chard,csv_field,0,0.0,wrong_answer,5.42,388,"FAIL csv_field(""a,b,c"", 0) = """" (0), want ""a"" (1)"
coder-next,chard,csv_field,1,0.7,pass,6.33,460,"FAIL csv_field(""a,b,c"", 0) = """" (0), want ""a"" (1)"
coder-next,chard,csv_field,2,0.7,wrong_answer,7.94,565,"FAIL csv_field(""a,b,c"", 0) = """" (0), want ""a"" (1)"
coder-next,chard,glob_match,0,0.0,pass,6.04,193,"FAIL ""anything"" should match ""*"""
coder-next,chard,glob_match,1,0.7,wrong_answer,2.69,227,"FAIL ""anything"" should match ""*"""
coder-next,chard,glob_match,2,0.7,pass,2.09,177,"FAIL ""anything"" should match ""*"""
coder-next,chard,rpn_eval,0,0.0,pass,4.5,332,
coder-next,chard,rpn_eval,1,0.7,pass,4.58,343,
coder-next,chard,rpn_eval,2,0.7,pass,4.45,341,
coder-next,pyhard,json_diff,0,0.0,pass,3.67,173,AssertionError
coder-next,pyhard,json_diff,1,0.7,fail,4.52,306,AssertionError
coder-next,pyhard,json_diff,2,0.7,pass,2.92,173,AssertionError
coder-next,pyhard,lru_cache,0,0.0,pass,3.71,141,
coder-next,pyhard,lru_cache,1,0.7,pass,2.39,141,
coder-next,pyhard,lru_cache,2,0.7,pass,3.28,196,
coder-next,pyhard,topological_sort,0,0.0,pass,3.94,253,
coder-next,pyhard,topological_sort,1,0.7,pass,3.57,237,
coder-next,pyhard,topological_sort,2,0.7,pass,4.1,250,
coder-next,python,csv_column_sum,0,0.0,fail,1.49,101,TypeError: '<' not supported between instances of 'str' and 'int'
coder-next,python,csv_column_sum,1,0.7,pass,1.35,98,TypeError: '<' not supported between instances of 'str' and 'int'
coder-next,python,csv_column_sum,2,0.7,pass,1.34,99,TypeError: '<' not supported between instances of 'str' and 'int'
coder-next,python,deep_get,0,0.0,pass,0.99,60,
coder-next,python,deep_get,1,0.7,pass,0.87,61,
coder-next,python,deep_get,2,0.7,pass,0.86,61,
coder-next,python,flatten,0,0.0,pass,0.44,22,
coder-next,python,flatten,1,0.7,pass,0.32,22,
coder-next,python,flatten,2,0.7,pass,0.33,22,
coder-next,python,is_valid_ipv4,0,0.0,pass,1.37,96,
coder-next,python,is_valid_ipv4,1,0.7,pass,1.35,105,
coder-next,python,is_valid_ipv4,2,0.7,pass,1.75,139,
coder-next,python,merge_intervals,0,0.0,pass,1.98,140,
coder-next,python,merge_intervals,1,0.7,pass,1.86,139,
coder-next,python,merge_intervals,2,0.7,pass,1.79,135,
coder-next,python,parse_json_safely,0,0.0,pass,0.6,39,
coder-next,python,parse_json_safely,1,0.7,pass,0.55,39,
coder-next,python,parse_json_safely,2,0.7,pass,0.57,41,
coder-next,python,run_length_encode,0,0.0,pass,1.4,95,
coder-next,python,run_length_encode,1,0.7,pass,1.3,95,
coder-next,python,run_length_encode,2,0.7,pass,1.29,95,
coder-next,python,top_k_words,0,0.0,pass,1.19,81,
coder-next,python,top_k_words,1,0.7,pass,1.04,77,
coder-next,python,top_k_words,2,0.7,pass,1.08,81,
coder-next,research,rhel10_nfs,0,0.0,pass,8.78,294,"hits 5/7 (nfs-tls,rsize-wsize-1mb,krb5p-overhead,fs-cache,rear-ipv6) traps 0 ()"
coder-next,research,rhel10_nfs,1,0.7,pass,7.38,490,"hits 5/7 (nfs-tls,rsize-wsize-1mb,krb5p-overhead,fs-cache,rear-ipv6) traps 0 ()"
coder-next,research,rhel10_nfs,2,0.7,pass,4.75,303,"hits 5/7 (nfs-tls,rsize-wsize-1mb,krb5p-overhead,fs-cache,rear-ipv6) traps 0 ()"
coder-next,shhard,backup_rotate,0,0.0,pass,4.42,247,
coder-next,shhard,backup_rotate,1,0.7,pass,4.43,246,
coder-next,shhard,backup_rotate,2,0.7,pass,3.64,222,
coder-next,shhard,find_dupes,0,0.0,fail,6.94,420, source line number 7
coder-next,shhard,find_dupes,1,0.7,pass,3.83,248, source line number 7
coder-next,shhard,find_dupes,2,0.7,fail,7.52,495, source line number 7
coder-next,shhard,top_errors,0,0.0,fail,1.91,100,FAIL top1 got:
coder-next,shhard,top_errors,1,0.7,fail,1.42,89,FAIL top1 got:
coder-next,shhard,top_errors,2,0.7,fail,1.81,114,FAIL top1 got:
deepseek-32b,bash,count_matches,0,0.0,pass,25.88,415,FAIL count zzz
deepseek-32b,bash,count_matches,1,0.7,pass,112.87,1922,FAIL count zzz
deepseek-32b,bash,count_matches,2,0.7,fail,100.18,1734,FAIL count zzz
deepseek-32b,bash,csv_col,0,0.0,pass,42.93,700,
deepseek-32b,bash,csv_col,1,0.7,pass,84.87,1424,
deepseek-32b,bash,csv_col,2,0.7,pass,25.93,456,
deepseek-32b,bash,extract_urls,0,0.0,fail,237.59,3977,"sed: 1: ""s/.*\(http://\|https:// ..."": RE error: parentheses not balanced"
deepseek-32b,bash,extract_urls,1,0.7,fail,163.59,2510,"sed: 1: ""s/.*\(http://\|https:// ..."": RE error: parentheses not balanced"
deepseek-32b,bash,extract_urls,2,0.7,truncated,250.67,4096,"sed: 1: ""s/.*\(http://\|https:// ..."": RE error: parentheses not balanced"
deepseek-32b,bash,json_get,0,0.0,pass,31.51,551,
deepseek-32b,bash,json_get,1,0.7,pass,22.32,392,
deepseek-32b,bash,json_get,2,0.7,pass,43.87,772,
deepseek-32b,bash,largest_file,0,0.0,fail,61.63,1075,usage: stat [-FLnq] [-f format | -l | -r | -s | -x] [-t timefmt] [file ...]
deepseek-32b,bash,largest_file,1,0.7,fail,94.85,1662,usage: stat [-FLnq] [-f format | -l | -r | -s | -x] [-t timefmt] [file ...]
deepseek-32b,bash,largest_file,2,0.7,fail,46.57,818,usage: stat [-FLnq] [-f format | -l | -r | -s | -x] [-t timefmt] [file ...]
deepseek-32b,bash,retry3,0,0.0,pass,28.37,495,
deepseek-32b,bash,retry3,1,0.7,pass,38.93,693,
deepseek-32b,bash,retry3,2,0.7,pass,27.43,489,
deepseek-32b,bash,rotate,0,0.0,pass,38.52,652,
deepseek-32b,bash,rotate,1,0.7,pass,42.0,723,
deepseek-32b,bash,rotate,2,0.7,pass,41.25,725,
deepseek-32b,bash,sum_stdin,0,0.0,pass,31.81,559,
deepseek-32b,bash,sum_stdin,1,0.7,pass,63.77,1116,
deepseek-32b,bash,sum_stdin,2,0.7,pass,122.31,2114,
deepseek-32b,ceval,atoi_strict,0,0.0,compile_error,148.75,2584,"solution.c:2:14: error: use of undeclared identifier 'NULL'
    2 |     if (s == NULL || *s == '\0')"
deepseek-32b,ceval,atoi_strict,1,0.7,compile_error,140.33,2430,"solution.c:2:14: error: use of undeclared identifier 'NULL'
    2 |     if (s == NULL || *s == '\0')"
deepseek-32b,ceval,atoi_strict,2,0.7,compile_error,145.88,2497,"solution.c:2:14: error: use of undeclared identifier 'NULL'
    2 |     if (s == NULL || *s == '\0')"
deepseek-32b,ceval,binary_search,0,0.0,pass,30.07,490,
deepseek-32b,ceval,binary_search,1,0.7,pass,48.78,835,
deepseek-32b,ceval,binary_search,2,0.7,pass,31.95,551,
deepseek-32b,ceval,bswap32,0,0.0,pass,145.51,2463,hit the 4096-token cap
deepseek-32b,ceval,bswap32,1,0.7,truncated,250.83,4096,hit the 4096-token cap
deepseek-32b,ceval,bswap32,2,0.7,compile_error,51.41,898,hit the 4096-token cap
deepseek-32b,ceval,cmp_desc,0,0.0,pass,34.02,596,
deepseek-32b,ceval,cmp_desc,1,0.7,pass,59.51,1031,
deepseek-32b,ceval,cmp_desc,2,0.7,pass,38.64,681,
deepseek-32b,ceval,count_words,0,0.0,compile_error,82.89,1422,"solution.c:2:14: error: use of undeclared identifier 'NULL'
    2 |     if (s == NULL) return 0;
   "
deepseek-32b,ceval,count_words,1,0.7,pass,66.43,1141,"solution.c:2:14: error: use of undeclared identifier 'NULL'
    2 |     if (s == NULL) return 0;
   "
deepseek-32b,ceval,count_words,2,0.7,pass,65.72,1139,"solution.c:2:14: error: use of undeclared identifier 'NULL'
    2 |     if (s == NULL) return 0;
   "
deepseek-32b,ceval,fizzbuzz,0,0.0,compile_error,99.83,1696,solution.c:10:9: error: call to undeclared library function 'snprintf' with type 'int (char *restric
deepseek-32b,ceval,fizzbuzz,1,0.7,compile_error,64.21,1102,solution.c:10:9: error: call to undeclared library function 'snprintf' with type 'int (char *restric
deepseek-32b,ceval,fizzbuzz,2,0.7,compile_error,68.32,1172,solution.c:10:9: error: call to undeclared library function 'snprintf' with type 'int (char *restric
deepseek-32b,ceval,is_prime,0,0.0,pass,37.23,645,
deepseek-32b,ceval,is_prime,1,0.7,pass,37.94,651,
deepseek-32b,ceval,is_prime,2,0.7,pass,55.85,963,
deepseek-32b,ceval,itoa,0,0.0,pass,172.53,3025,hit the 4096-token cap
deepseek-32b,ceval,itoa,1,0.7,truncated,230.0,4096,hit the 4096-token cap
deepseek-32b,ceval,itoa,2,0.7,truncated,238.26,4096,hit the 4096-token cap
deepseek-32b,ceval,max_subarray,0,0.0,pass,100.72,1714,
deepseek-32b,ceval,max_subarray,1,0.7,pass,57.53,992,
deepseek-32b,ceval,max_subarray,2,0.7,pass,62.86,1110,
deepseek-32b,ceval,parse_csv_ints,0,0.0,truncated,246.47,4096,hit the 4096-token cap
deepseek-32b,ceval,parse_csv_ints,1,0.7,truncated,245.15,4096,hit the 4096-token cap
deepseek-32b,ceval,parse_csv_ints,2,0.7,pass,134.9,2265,hit the 4096-token cap
deepseek-32b,ceval,popcount,0,0.0,pass,91.09,1598,
deepseek-32b,ceval,popcount,1,0.7,pass,13.41,238,
deepseek-32b,ceval,popcount,2,0.7,pass,14.71,256,
deepseek-32b,ceval,reverse_string,0,0.0,pass,54.93,823,
deepseek-32b,ceval,reverse_string,1,0.7,pass,124.2,2103,
deepseek-32b,ceval,reverse_string,2,0.7,pass,67.45,1087,
deepseek-32b,ceval,ring,0,0.0,wrong_answer,146.74,2507,FAIL pop got 3 want 2
deepseek-32b,ceval,ring,1,0.7,pass,152.22,2653,FAIL pop got 3 want 2
deepseek-32b,ceval,ring,2,0.7,pass,123.47,2144,FAIL pop got 3 want 2
deepseek-32b,ceval,rot13,0,0.0,pass,44.99,793,
deepseek-32b,ceval,rot13,1,0.7,pass,90.75,1577,
deepseek-32b,ceval,rot13,2,0.7,pass,112.68,1904,
deepseek-32b,ceval,stack,0,0.0,pass,48.42,856,
deepseek-32b,ceval,stack,1,0.7,pass,63.89,1124,
deepseek-32b,ceval,stack,2,0.7,pass,26.26,464,
deepseek-32b,ceval,trim,0,0.0,compile_error,210.17,3591,solution.c:7:15: error: call to undeclared library function 'strlen' with type 'unsigned long (const
deepseek-32b,ceval,trim,1,0.7,pass,186.18,3193,solution.c:7:15: error: call to undeclared library function 'strlen' with type 'unsigned long (const
deepseek-32b,ceval,trim,2,0.7,compile_error,208.19,3542,solution.c:7:15: error: call to undeclared library function 'strlen' with type 'unsigned long (const
deepseek-32b,chard,csv_field,0,0.0,no_code,236.68,4096,
deepseek-32b,chard,csv_field,1,0.7,no_code,242.57,4096,
deepseek-32b,chard,csv_field,2,0.7,no_code,234.78,4096,
deepseek-32b,chard,glob_match,0,0.0,no_code,172.52,4096,solution.c:1:1: error: expected identifier or '('
deepseek-32b,chard,glob_match,1,0.7,pass,146.72,3043,solution.c:1:1: error: expected identifier or '('
deepseek-32b,chard,glob_match,2,0.7,compile_error,244.29,4096,solution.c:1:1: error: expected identifier or '('
deepseek-32b,chard,rpn_eval,0,0.0,no_code,242.54,4096,solution.c:1:1: error: expected identifier or '('
deepseek-32b,chard,rpn_eval,1,0.7,compile_error,242.98,4096,solution.c:1:1: error: expected identifier or '('
deepseek-32b,chard,rpn_eval,2,0.7,no_code,232.46,4096,solution.c:1:1: error: expected identifier or '('
deepseek-32b,pyhard,json_diff,0,0.0,no_code,243.95,4096,
deepseek-32b,pyhard,json_diff,1,0.7,no_code,250.98,4096,
deepseek-32b,pyhard,json_diff,2,0.7,no_code,243.95,4096,
deepseek-32b,pyhard,lru_cache,0,0.0,pass,144.61,2425,
deepseek-32b,pyhard,lru_cache,1,0.7,pass,167.67,2768,
deepseek-32b,pyhard,lru_cache,2,0.7,pass,113.88,1953,
deepseek-32b,pyhard,topological_sort,0,0.0,pass,243.9,4086,SyntaxError: unterminated string literal (detected at line 4)
deepseek-32b,pyhard,topological_sort,1,0.7,no_code,273.87,4096,SyntaxError: unterminated string literal (detected at line 4)
deepseek-32b,pyhard,topological_sort,2,0.7,fail,261.1,4096,SyntaxError: unterminated string literal (detected at line 4)
deepseek-32b,python,csv_column_sum,0,0.0,pass,103.1,1877,TypeError: '>' not supported between instances of 'int' and 'str'
deepseek-32b,python,csv_column_sum,1,0.7,pass,47.05,867,TypeError: '>' not supported between instances of 'int' and 'str'
deepseek-32b,python,csv_column_sum,2,0.7,fail,111.81,2023,TypeError: '>' not supported between instances of 'int' and 'str'
deepseek-32b,python,deep_get,0,0.0,pass,92.16,1690,
deepseek-32b,python,deep_get,1,0.7,pass,65.57,1213,
deepseek-32b,python,deep_get,2,0.7,pass,106.27,1942,
deepseek-32b,python,flatten,0,0.0,pass,29.96,562,
deepseek-32b,python,flatten,1,0.7,pass,23.15,433,
deepseek-32b,python,flatten,2,0.7,pass,47.34,882,
deepseek-32b,python,is_valid_ipv4,0,0.0,pass,125.24,2323,
deepseek-32b,python,is_valid_ipv4,1,0.7,pass,131.54,2307,
deepseek-32b,python,is_valid_ipv4,2,0.7,pass,158.78,2707,
deepseek-32b,python,merge_intervals,0,0.0,pass,110.52,1950,
deepseek-32b,python,merge_intervals,1,0.7,pass,140.13,2561,
deepseek-32b,python,merge_intervals,2,0.7,pass,109.41,2027,
deepseek-32b,python,parse_json_safely,0,0.0,pass,70.63,1316,
deepseek-32b,python,parse_json_safely,1,0.7,pass,14.69,281,
deepseek-32b,python,parse_json_safely,2,0.7,pass,17.45,334,
deepseek-32b,python,run_length_encode,0,0.0,pass,59.56,1121,
deepseek-32b,python,run_length_encode,1,0.7,pass,50.98,964,
deepseek-32b,python,run_length_encode,2,0.7,pass,71.01,1312,
deepseek-32b,python,top_k_words,0,0.0,pass,28.63,542,
deepseek-32b,python,top_k_words,1,0.7,pass,33.32,641,
deepseek-32b,python,top_k_words,2,0.7,pass,47.91,921,
deepseek-32b,research,rhel10_nfs,0,0.0,fail,53.98,627,"hits 4/7 (nfs-tls,krb5p-overhead,fs-cache,rear-ipv6) traps 0 ()"
